customer_id,age,income,occupation,marital_status,children,risk_score,customer_preferences,insurance_type,insurance_premium,policy_recommendation,purchase_probability
9237,66,69853,Freelancer,Divorced,1,0.61,budget-friendly,health,2690.63,standard coverage,0.47
9238,68,135059,Doctor,Married,3,0.89,balanced,life,1558.5,standard coverage,0.77
9239,65,69297,Business,Single,3,0.11,comprehensive coverage,life,402.06,standard coverage,0.06
9240,43,136991,Doctor,Divorced,1,0.07,comprehensive coverage,life,308.73,standard coverage,0.06
9241,21,128803,Business,Divorced,0,0.98,balanced,health,3409.1,standard coverage,0.94
9242,65,143249,Freelancer,Married,0,0.8,balanced,health,2945.14,standard coverage,0.75
9243,45,108986,Engineer,Single,1,0.41,comprehensive coverage,vehicle,1688.31,standard coverage,0.24
9244,44,108413,Business,Married,3,0.03,balanced,life,846.09,standard coverage,0.02
9245,68,84737,Business,Married,3,0.93,comprehensive coverage,health,1203.52,full coverage,0.52
9246,61,44089,Teacher,Divorced,1,0.79,comprehensive coverage,health,3030.81,full coverage,0.59
9247,24,40518,Lawyer,Married,2,0.61,comprehensive coverage,health,656.44,full coverage,0.38
9248,69,132743,Teacher,Single,1,0.79,comprehensive coverage,health,3094.18,full coverage,0.46
9249,26,125275,Lawyer,Divorced,0,0.63,balanced,vehicle,1214.06,standard coverage,0.4
9250,51,111610,Lawyer,Single,2,0.67,comprehensive coverage,vehicle,994.51,full coverage,0.52
9251,25,49702,Freelancer,Married,2,0.9,balanced,life,3557.23,standard coverage,0.64
9252,27,109720,Engineer,Married,0,0.41,budget-friendly,life,1280.93,basic coverage,0.22
9253,18,81639,Business,Single,1,0.53,comprehensive coverage,health,2934.28,standard coverage,0.38
9254,67,112843,Doctor,Single,1,0.78,budget-friendly,vehicle,2419.46,standard coverage,0.51
9255,25,132343,Business,Married,2,0.27,balanced,life,1637.6,standard coverage,0.27
9256,62,128165,Lawyer,Married,0,0.6,comprehensive coverage,health,1418.55,standard coverage,0.51
9257,56,45396,Lawyer,Married,2,0.35,balanced,life,903.33,standard coverage,0.24
9258,63,96558,Freelancer,Divorced,3,0.05,balanced,life,411.33,standard coverage,0.03
9259,56,51055,Engineer,Single,2,0.15,comprehensive coverage,vehicle,1445.45,standard coverage,0.08
9260,34,97886,Teacher,Divorced,3,0.11,comprehensive coverage,life,322.16,standard coverage,0.09
9261,35,116510,Lawyer,Single,1,0.55,balanced,vehicle,1441.42,standard coverage,0.29
9262,51,90415,Lawyer,Married,1,0.12,budget-friendly,life,1955.44,basic coverage,0.1
9263,52,88160,Teacher,Married,0,0.54,balanced,vehicle,2834.18,standard coverage,0.3
9264,68,143661,Doctor,Married,2,0.73,comprehensive coverage,vehicle,1690.32,full coverage,0.38
9265,20,60529,Teacher,Married,3,0.63,budget-friendly,health,1354.64,standard coverage,0.63
9266,29,63324,Teacher,Single,0,0.75,balanced,health,1976.47,standard coverage,0.74
9267,21,50537,Teacher,Married,3,0.49,balanced,vehicle,574.15,standard coverage,0.39
9268,53,125296,Lawyer,Single,0,0.74,comprehensive coverage,vehicle,687.72,full coverage,0.71
9269,26,137901,Doctor,Divorced,1,0.79,budget-friendly,health,484.53,standard coverage,0.78
9270,52,57624,Engineer,Married,2,0.25,comprehensive coverage,vehicle,2213.93,standard coverage,0.18
9271,20,126579,Engineer,Divorced,2,0.86,balanced,life,3035.91,standard coverage,0.43
9272,42,142879,Engineer,Single,0,0.94,balanced,home,1292.6,standard coverage,0.76
9273,69,137119,Freelancer,Single,0,0.73,comprehensive coverage,vehicle,2491.13,full coverage,0.51
9274,43,35378,Business,Single,0,0.97,balanced,life,3552.44,standard coverage,0.81
9275,54,99209,Business,Divorced,2,0.06,comprehensive coverage,vehicle,1764.77,standard coverage,0.04
9276,65,82465,Engineer,Single,1,0.15,budget-friendly,life,628.51,basic coverage,0.15
9277,44,90742,Doctor,Single,0,0.9,comprehensive coverage,home,1395.36,full coverage,0.8
9278,45,62597,Teacher,Divorced,0,0.03,comprehensive coverage,vehicle,733.86,standard coverage,0.02
9279,36,136761,Teacher,Married,2,0.59,balanced,health,1594.08,standard coverage,0.52
9280,41,139350,Lawyer,Divorced,1,0.27,balanced,vehicle,1357.13,standard coverage,0.25
9281,54,142192,Lawyer,Divorced,3,0.46,budget-friendly,life,1048.71,basic coverage,0.34
9282,57,103072,Lawyer,Single,3,0.39,budget-friendly,life,2407.15,basic coverage,0.27
9283,61,48745,Teacher,Divorced,1,0.19,balanced,vehicle,372.33,standard coverage,0.12
9284,55,37411,Freelancer,Single,1,0.59,budget-friendly,vehicle,1792.99,basic coverage,0.54
9285,42,70228,Business,Married,0,0.2,comprehensive coverage,vehicle,1009.01,standard coverage,0.14
9286,51,132271,Business,Single,2,0.41,budget-friendly,vehicle,2328.98,basic coverage,0.37
9287,32,89722,Freelancer,Divorced,2,0.77,balanced,vehicle,3369.17,standard coverage,0.72
9288,33,117841,Engineer,Divorced,1,0.67,budget-friendly,vehicle,668.77,standard coverage,0.52
9289,21,95402,Lawyer,Divorced,3,0.65,balanced,vehicle,1662.25,standard coverage,0.38
9290,43,71865,Business,Married,2,0.5,budget-friendly,vehicle,1406.83,basic coverage,0.26
9291,64,82301,Lawyer,Married,1,0.19,comprehensive coverage,vehicle,282.57,standard coverage,0.16
9292,56,126549,Teacher,Single,0,0.45,budget-friendly,vehicle,2538.08,basic coverage,0.42
9293,64,36651,Doctor,Divorced,2,0.47,balanced,life,849.1,standard coverage,0.44
9294,43,82540,Lawyer,Married,3,0.2,budget-friendly,vehicle,426.97,basic coverage,0.14
9295,65,89841,Engineer,Single,3,0.6,balanced,health,2932.04,standard coverage,0.36
9296,45,86422,Doctor,Single,3,0.51,comprehensive coverage,vehicle,1081.0,standard coverage,0.27
9297,66,53113,Doctor,Divorced,1,0.33,balanced,life,1599.06,standard coverage,0.2
9298,54,45327,Business,Divorced,2,0.21,balanced,vehicle,1473.3,standard coverage,0.13
9299,55,103756,Doctor,Married,3,0.14,balanced,life,2279.31,standard coverage,0.11
9300,53,105441,Engineer,Divorced,0,0.88,budget-friendly,health,3169.17,standard coverage,0.54
9301,27,76400,Business,Married,0,0.94,budget-friendly,life,1195.88,standard coverage,0.58
9302,50,137883,Freelancer,Married,2,0.82,budget-friendly,life,2365.84,standard coverage,0.55
9303,25,70184,Doctor,Married,2,0.59,budget-friendly,vehicle,387.97,basic coverage,0.49
9304,55,110125,Doctor,Single,3,0.96,balanced,home,2429.45,standard coverage,0.67
9305,59,131123,Freelancer,Married,0,0.47,comprehensive coverage,vehicle,2742.96,standard coverage,0.41
9306,53,124304,Engineer,Married,0,0.04,comprehensive coverage,life,358.14,standard coverage,0.03
9307,38,38941,Freelancer,Married,2,0.37,comprehensive coverage,life,523.52,standard coverage,0.33
9308,62,43975,Business,Single,1,0.18,budget-friendly,life,326.17,basic coverage,0.13
9309,67,71640,Business,Divorced,3,0.69,budget-friendly,health,2073.11,standard coverage,0.63
9310,37,84293,Freelancer,Married,1,0.3,comprehensive coverage,vehicle,1078.26,standard coverage,0.28
9311,51,100153,Doctor,Single,1,0.47,balanced,vehicle,517.51,standard coverage,0.42
9312,55,130907,Freelancer,Divorced,0,0.93,budget-friendly,health,1206.39,standard coverage,0.71
9313,60,77803,Engineer,Single,0,0.99,budget-friendly,life,3641.67,standard coverage,0.81
9314,45,96713,Freelancer,Married,0,0.53,comprehensive coverage,health,1226.37,standard coverage,0.27
9315,49,74171,Teacher,Single,3,0.28,budget-friendly,vehicle,620.64,basic coverage,0.18
9316,29,73027,Engineer,Single,1,0.44,comprehensive coverage,life,1280.98,standard coverage,0.31
9317,26,115473,Doctor,Divorced,1,0.88,comprehensive coverage,life,1471.31,full coverage,0.46
9318,60,136786,Doctor,Divorced,1,0.24,comprehensive coverage,life,1720.28,standard coverage,0.22
9319,32,123548,Teacher,Single,0,0.06,comprehensive coverage,life,679.42,standard coverage,0.04
9320,30,46597,Teacher,Married,3,0.82,budget-friendly,home,383.5,standard coverage,0.48
9321,19,44910,Business,Single,0,0.53,budget-friendly,vehicle,2364.33,basic coverage,0.51
9322,37,120768,Freelancer,Single,1,0.9,balanced,home,2098.47,standard coverage,0.45
9323,31,148171,Doctor,Divorced,2,0.69,comprehensive coverage,vehicle,981.14,full coverage,0.59
9324,59,31871,Business,Divorced,0,0.04,budget-friendly,life,996.38,basic coverage,0.02
9325,32,143238,Doctor,Divorced,0,0.79,budget-friendly,vehicle,1826.57,standard coverage,0.53
9326,46,139476,Engineer,Divorced,3,0.19,balanced,life,2179.48,standard coverage,0.12
9327,38,75297,Lawyer,Divorced,2,0.13,budget-friendly,life,261.55,basic coverage,0.09
9328,27,89875,Business,Married,3,0.56,comprehensive coverage,health,2923.11,standard coverage,0.37
9329,58,84550,Business,Married,0,0.44,comprehensive coverage,vehicle,381.68,standard coverage,0.38
9330,55,145422,Business,Single,3,0.3,comprehensive coverage,life,2569.66,standard coverage,0.25
9331,38,77246,Freelancer,Divorced,0,0.59,budget-friendly,vehicle,1766.33,basic coverage,0.44
9332,52,105660,Lawyer,Divorced,2,0.74,budget-friendly,vehicle,1735.18,standard coverage,0.5
9333,61,83133,Lawyer,Single,3,0.49,comprehensive coverage,life,2254.08,standard coverage,0.26
9334,34,63749,Teacher,Divorced,2,0.79,comprehensive coverage,vehicle,447.06,full coverage,0.65
9335,61,73912,Doctor,Single,0,0.42,comprehensive coverage,life,2413.74,standard coverage,0.27
9336,21,79613,Engineer,Married,0,0.5,comprehensive coverage,life,2739.98,standard coverage,0.31
9337,31,132516,Business,Married,2,0.54,budget-friendly,vehicle,486.63,basic coverage,0.47
9338,57,113526,Teacher,Married,3,0.32,comprehensive coverage,vehicle,1377.93,standard coverage,0.21
9339,49,91250,Business,Married,2,0.36,budget-friendly,vehicle,1148.39,basic coverage,0.31
9340,35,139923,Doctor,Single,2,0.51,balanced,health,2309.01,standard coverage,0.45
9341,51,57670,Lawyer,Divorced,1,0.88,comprehensive coverage,health,2949.01,full coverage,0.51
9342,49,131160,Freelancer,Single,2,0.55,budget-friendly,vehicle,1966.48,basic coverage,0.36
9343,31,141606,Doctor,Divorced,2,0.11,balanced,life,1852.26,standard coverage,0.09
9344,53,100744,Doctor,Single,1,0.73,budget-friendly,health,2422.77,standard coverage,0.72
9345,51,98438,Doctor,Married,1,0.52,balanced,health,1664.99,standard coverage,0.35
9346,23,33530,Teacher,Married,2,0.4,comprehensive coverage,vehicle,1704.04,standard coverage,0.37
9347,57,78927,Doctor,Married,0,0.69,balanced,vehicle,1274.97,standard coverage,0.64
9348,52,125092,Doctor,Married,1,0.17,balanced,vehicle,1178.31,standard coverage,0.11
9349,32,117744,Doctor,Single,2,0.79,balanced,health,3372.69,standard coverage,0.78
9350,68,68891,Engineer,Married,0,0.72,comprehensive coverage,vehicle,2662.09,full coverage,0.38
9351,37,128267,Teacher,Divorced,3,0.19,budget-friendly,vehicle,715.54,basic coverage,0.12
9352,45,97558,Teacher,Divorced,0,0.85,budget-friendly,home,675.41,standard coverage,0.65
9353,54,91145,Engineer,Married,3,0.19,comprehensive coverage,vehicle,385.74,standard coverage,0.1
9354,68,97391,Teacher,Divorced,2,0.68,comprehensive coverage,health,2912.08,full coverage,0.61
9355,55,145706,Business,Single,2,0.37,comprehensive coverage,life,2334.84,standard coverage,0.22
9356,38,42872,Teacher,Single,1,0.76,comprehensive coverage,vehicle,1364.19,full coverage,0.72
9357,41,137997,Teacher,Single,3,0.06,comprehensive coverage,life,234.54,standard coverage,0.06
9358,27,110194,Doctor,Single,0,0.25,comprehensive coverage,vehicle,1209.49,standard coverage,0.22
9359,53,107674,Engineer,Single,0,0.47,comprehensive coverage,vehicle,1180.45,standard coverage,0.38
9360,26,137998,Lawyer,Married,0,0.71,budget-friendly,vehicle,735.0,standard coverage,0.56
9361,39,52196,Freelancer,Married,2,0.62,balanced,vehicle,901.25,standard coverage,0.53
9362,59,49977,Doctor,Divorced,3,0.95,balanced,life,2500.4,standard coverage,0.89
9363,54,67938,Business,Single,2,0.56,comprehensive coverage,vehicle,2329.84,standard coverage,0.48
9364,33,76751,Teacher,Married,2,0.3,balanced,life,1596.92,standard coverage,0.27
9365,60,66032,Doctor,Divorced,0,0.43,comprehensive coverage,vehicle,716.02,standard coverage,0.28
9366,41,126813,Lawyer,Married,1,0.08,balanced,vehicle,822.86,standard coverage,0.07
9367,21,98295,Business,Single,0,0.12,balanced,life,1644.79,standard coverage,0.07
9368,61,95638,Teacher,Single,2,0.52,balanced,vehicle,529.6,standard coverage,0.27
9369,40,64441,Teacher,Divorced,0,0.98,balanced,life,2831.58,standard coverage,0.74
9370,59,146567,Lawyer,Married,2,0.24,budget-friendly,life,2155.74,basic coverage,0.17
9371,39,136834,Freelancer,Divorced,0,0.78,budget-friendly,health,2894.36,standard coverage,0.51
9372,19,106989,Lawyer,Divorced,3,0.37,comprehensive coverage,life,1693.41,standard coverage,0.22
9373,45,106916,Lawyer,Single,0,0.03,balanced,life,1864.34,standard coverage,0.02
9374,36,138614,Business,Single,2,0.16,comprehensive coverage,life,352.91,standard coverage,0.14
9375,37,65784,Freelancer,Divorced,3,0.62,budget-friendly,health,1872.59,standard coverage,0.57
9376,45,59493,Business,Single,1,0.23,comprehensive coverage,vehicle,1955.99,standard coverage,0.16
9377,59,51471,Doctor,Single,3,0.85,balanced,life,1896.37,standard coverage,0.44
9378,41,54274,Lawyer,Married,0,0.37,budget-friendly,life,2709.18,basic coverage,0.22
9379,44,138454,Teacher,Divorced,3,0.23,budget-friendly,life,286.42,basic coverage,0.14
9380,61,35916,Engineer,Single,0,0.78,balanced,health,1419.25,standard coverage,0.73
9381,19,119359,Teacher,Single,2,0.16,budget-friendly,life,2095.97,basic coverage,0.1
9382,24,66070,Lawyer,Single,2,0.95,comprehensive coverage,life,986.27,full coverage,0.5
9383,18,31963,Teacher,Single,2,0.24,comprehensive coverage,life,1272.43,standard coverage,0.18
9384,28,33522,Doctor,Single,0,0.82,balanced,health,2789.48,standard coverage,0.44
9385,68,89076,Lawyer,Single,1,0.52,comprehensive coverage,vehicle,1669.86,standard coverage,0.29
9386,48,117824,Business,Divorced,2,0.74,budget-friendly,health,1543.97,standard coverage,0.51
9387,47,78848,Engineer,Married,2,0.14,comprehensive coverage,life,269.52,standard coverage,0.13
9388,30,62739,Lawyer,Married,3,0.21,comprehensive coverage,vehicle,1967.14,standard coverage,0.2
9389,41,84825,Teacher,Divorced,2,0.2,comprehensive coverage,vehicle,1778.0,standard coverage,0.18
9390,35,106895,Freelancer,Single,0,0.13,budget-friendly,vehicle,2077.75,basic coverage,0.07
9391,30,127782,Teacher,Single,3,0.26,balanced,vehicle,2304.62,standard coverage,0.18
9392,34,73303,Lawyer,Divorced,3,0.84,balanced,home,3189.14,standard coverage,0.51
9393,63,114639,Freelancer,Single,0,0.75,comprehensive coverage,vehicle,1490.65,full coverage,0.43
9394,65,125658,Business,Married,1,0.31,balanced,vehicle,1274.13,standard coverage,0.27
9395,47,67861,Business,Married,1,0.37,balanced,vehicle,2551.33,standard coverage,0.23
9396,36,127740,Lawyer,Divorced,1,0.73,comprehensive coverage,health,810.96,full coverage,0.72
9397,29,119006,Teacher,Single,1,0.82,comprehensive coverage,health,447.54,full coverage,0.74
9398,43,60779,Teacher,Single,0,0.42,comprehensive coverage,vehicle,1932.54,standard coverage,0.38
9399,35,134459,Business,Single,0,0.74,budget-friendly,vehicle,1383.63,standard coverage,0.63
9400,29,100229,Freelancer,Single,1,0.57,comprehensive coverage,vehicle,865.57,standard coverage,0.35
9401,61,48036,Teacher,Married,3,0.99,balanced,health,1909.39,standard coverage,0.59
9402,67,57705,Engineer,Married,3,0.69,balanced,vehicle,1079.85,standard coverage,0.42
9403,59,73797,Engineer,Single,2,0.74,balanced,health,1201.39,standard coverage,0.56
9404,19,130031,Engineer,Divorced,1,0.84,comprehensive coverage,health,1056.13,full coverage,0.48
9405,37,114297,Engineer,Divorced,3,0.14,balanced,life,1792.95,standard coverage,0.12
9406,23,111291,Doctor,Married,3,0.37,budget-friendly,vehicle,2647.71,basic coverage,0.33
9407,18,97939,Engineer,Divorced,3,0.49,comprehensive coverage,life,2009.97,standard coverage,0.44
9408,43,116491,Doctor,Married,0,0.15,balanced,vehicle,1381.84,standard coverage,0.15
9409,24,93318,Teacher,Married,3,0.36,comprehensive coverage,life,2445.89,standard coverage,0.34
9410,49,106567,Freelancer,Divorced,3,0.69,balanced,health,406.75,standard coverage,0.64
9411,50,54539,Business,Single,1,0.25,budget-friendly,life,731.3,basic coverage,0.13
9412,27,115447,Freelancer,Single,1,0.48,budget-friendly,life,1531.63,basic coverage,0.41
9413,62,71491,Engineer,Married,2,0.14,budget-friendly,life,444.18,basic coverage,0.11
9414,58,91126,Engineer,Single,1,0.11,balanced,vehicle,1011.68,standard coverage,0.09
9415,32,104262,Engineer,Married,0,0.37,balanced,life,1215.96,standard coverage,0.22
9416,48,114410,Freelancer,Single,2,0.73,balanced,health,3293.68,standard coverage,0.54
9417,41,47762,Doctor,Married,0,0.53,budget-friendly,health,757.37,basic coverage,0.3
9418,46,140112,Engineer,Divorced,2,0.63,balanced,health,1722.13,standard coverage,0.62
9419,35,147106,Doctor,Single,3,0.4,balanced,vehicle,552.16,standard coverage,0.21
9420,24,144733,Engineer,Married,1,0.59,comprehensive coverage,health,2565.49,standard coverage,0.57
9421,51,57682,Freelancer,Divorced,2,0.48,budget-friendly,life,2292.08,basic coverage,0.28
9422,31,111941,Business,Divorced,1,0.4,balanced,life,2720.55,standard coverage,0.22
9423,37,141649,Engineer,Divorced,2,0.02,balanced,vehicle,861.26,standard coverage,0.02
9424,46,48532,Doctor,Divorced,1,0.85,comprehensive coverage,life,3665.2,full coverage,0.7
9425,54,55061,Business,Single,3,0.95,budget-friendly,home,2823.72,standard coverage,0.6
9426,59,143817,Teacher,Single,2,0.53,budget-friendly,vehicle,535.54,basic coverage,0.31
9427,48,49496,Teacher,Single,1,0.45,budget-friendly,vehicle,396.48,basic coverage,0.24
9428,36,82745,Business,Single,0,0.76,comprehensive coverage,vehicle,737.62,full coverage,0.65
9429,40,145044,Teacher,Married,3,0.01,comprehensive coverage,life,202.44,standard coverage,0.01
9430,24,39841,Business,Divorced,2,0.14,budget-friendly,life,1649.83,basic coverage,0.1
9431,23,91830,Engineer,Married,2,0.28,balanced,life,2462.58,standard coverage,0.27
9432,52,81241,Teacher,Married,0,0.08,comprehensive coverage,life,300.59,standard coverage,0.07
9433,46,147898,Lawyer,Single,0,0.05,comprehensive coverage,life,584.84,standard coverage,0.04
9434,30,97024,Lawyer,Divorced,2,0.94,comprehensive coverage,life,3740.17,full coverage,0.79
9435,56,50478,Business,Divorced,0,0.18,comprehensive coverage,life,764.8,standard coverage,0.15
9436,42,140663,Lawyer,Divorced,0,0.59,balanced,health,2769.41,standard coverage,0.5
9437,51,66422,Business,Married,3,0.54,balanced,vehicle,850.7,standard coverage,0.48
9438,36,43421,Teacher,Single,0,0.29,balanced,life,2508.6,standard coverage,0.28
9439,21,113562,Business,Married,3,0.65,budget-friendly,health,1487.07,standard coverage,0.62
